Sorte;ZM;Datum;Betriebszeit;Gesamtenergie;Produktion;kWh/t;t/h
04;ZMB;2018-06-03 00:00:00;17.2;23193.33;692.52;33.49120603015076;40.26279069767442
04;ZMB;2018-06-04 00:00:00;1.64;2159.02;62.41;34.594135555199486;38.05487804878049
04;ZMB;2018-06-08 00:00:00;15.88;21362.97;636.09;33.58482290241947;40.056045340050375
04;ZMB;2018-06-09 00:00:00;17.64;23519.29;721.36;32.604095042697125;40.89342403628118
04;ZMB;2018-06-10 00:00:00;5.18;6997.53;214.99;32.54816503093167;41.503861003861005
04;ZMB;2018-06-11 00:00:00;4.21;5598.14;171.52;32.63840951492537;40.74109263657957
04;ZMB;2018-06-12 00:00:00;6.47;8738.46;266.44;32.79710253715658;41.18083462132921
04;ZMB;2018-06-13 00:00:00;16.4;22041.66;677.09;32.5535157807677;41.2859756097561
04;ZMB;2018-06-14 00:00:00;18.13;24312.76;762.15;31.900229613593122;42.0380584666299
04;ZMB;2018-06-15 00:00:00;3.77;5029.88;157.23;31.990587038097058;41.705570291777185
04;ZMB;2018-06-18 00:00:00;1.38;1901.41;54.04;35.18523316062176;39.15942028985508
04;ZMB;2018-06-19 00:00:00;7.02;9409.14;276.68;34.007300852970936;39.41310541310542
04;ZMB;2018-06-20 00:00:00;3.0;4031.59;122.12;33.0133475270226;40.70666666666667
04;ZMB;2018-06-21 00:00:00;14.0;18833.08;594.46;31.680987787235477;42.46142857142858
04;ZMB;2018-06-22 00:00:00;11.49;15517.56;500.16;31.025191938579653;43.530026109660575
04;ZMB;2018-06-23 00:00:00;3.73;5012.37;151.76;33.02826831839747;40.68632707774799
04;ZMB;2018-06-25 00:00:00;2.92;3968.29;126.38;31.39966766893496;43.28082191780822
04;ZMB;2018-06-26 00:00:00;18.5;27875.75;892.01;31.25049046535353;48.21675675675676
04;ZMB;2018-06-27 00:00:00;0.0;0.0;0.0;;
04;ZMB;2018-06-28 00:00:00;16.49;22228.19;720.44;30.853631114319022;43.68950879320801
04;ZMB;2018-06-29 00:00:00;16.79;23693.81;763.56;31.030711404473784;45.477069684335916
04;ZMB;2018-06-30 00:00:00;20.59;27708.54;896.94;30.892300488326978;43.56192326372025
04;ZMB;2018-07-01 00:00:00;0.53;724.4;21.39;33.86629266012155;40.35849056603774
04;ZMB;2018-07-05 00:00:00;11.69;15734.52;500.6;31.431322413104276;42.8229255774166
04;ZMB;2018-07-06 00:00:00;24.0;32279.87;1027.14;31.426942773137057;42.79750000000001
04;ZMB;2018-07-07 00:00:00;9.85;13283.03;414.76;32.0258221622143;42.10761421319797
04;ZMB;2018-07-09 00:00:00;11.13;14611.52;440.99;33.1334497380893;39.62174303683737
04;ZMB;2018-07-12 00:00:00;6.63;8957.81;270.29;33.14147767212993;40.76772247360483
04;ZMB;2018-07-13 00:00:00;21.85;29426.77;893.53;32.933163967633995;40.89382151029748
04;ZMB;2018-07-14 00:00:00;23.0;30959.98;955.21;32.411700045016275;41.530869565217394
04;ZMB;2018-07-15 00:00:00;4.1;5462.12;164.95;33.11379205819946;40.23170731707317
04;ZMB;2018-07-21 00:00:00;4.45;6029.65;180.34;33.43490074304092;40.52584269662921
04;ZMB;2018-07-22 00:00:00;24.0;32438.09;971.0;33.40688980432544;40.458333333333336
04;ZMB;2018-07-23 00:00:00;9.77;13055.14;386.78;33.753399865556645;39.58853633572159
04;ZMB;2018-07-28 00:00:00;3.19;4337.15;127.42;34.03822005964526;39.9435736677116
04;ZMB;2018-07-29 00:00:00;11.07;14753.21;441.58;33.41005027401603;39.88979223125564
04;ZMB;2018-07-31 00:00:00;1.31;1802.15;55.84;32.27345988538682;42.62595419847328
04;ZMB;2018-08-01 00:00:00;23.26;31011.71;950.24;32.6356604647247;40.85296646603611
04;ZMB;2018-08-02 00:00:00;7.16;9557.81;295.8;32.311730899256254;41.312849162011176
04;ZMB;2018-08-03 00:00:00;11.71;15660.18;487.04;32.15378613666228;41.59180187873612
04;ZMB;2018-08-04 00:00:00;11.33;14920.31;453.45;32.90398059322968;40.022065313327445
04;ZMB;2018-08-05 00:00:00;0.77;1037.57;28.35;36.59858906525573;36.81818181818182
04;ZMB;2018-08-07 00:00:00;6.95;9271.59;270.86;34.23019271948608;38.9726618705036
04;ZMB;2018-08-08 00:00:00;11.01;14571.6;442.76;32.9108320534827;40.21435059037239
04;ZMB;2018-08-09 00:00:00;9.76;12990.67;391.38;33.19196177627881;40.10040983606557
04;ZMB;2018-08-10 00:00:00;15.61;20859.02;612.56;34.052207130730054;39.24151185137732
04;ZMB;2018-08-11 00:00:00;11.51;15260.81;429.4;35.539846297158824;37.306689834926146
04;ZMB;2018-08-18 00:00:00;10.02;13403.05;388.58;34.4923825209738;38.78043912175649
04;ZMB;2018-08-19 00:00:00;5.45;7217.83;210.92;34.2206997913901;38.70091743119266
04;ZMB;2018-08-20 00:00:00;7.33;9769.17;289.18;33.78231551282938;39.45156889495225
04;ZMB;2018-08-21 00:00:00;10.51;13953.52;405.98;34.36996896398837;38.627973358705994
04;ZMB;2018-08-29 00:00:00;3.95;5304.99;148.9;35.62787105439892;37.69620253164557
04;ZMB;2018-08-30 00:00:00;8.07;10851.95;305.15;35.562674094707525;37.81288723667905
04;ZMB;2018-09-02 00:00:00;19.54;25979.66;730.29;35.57444302948144;37.37410440122825
04;ZMB;2018-09-03 00:00:00;6.46;8656.87;251.71;34.39223709824799;38.964396284829725
04;ZMB;2018-09-09 00:00:00;4.85;6512.52;186.02;35.00978389420492;38.35463917525774
04;ZMB;2018-09-10 00:00:00;0.64;803.57;23.54;34.13636363636364;36.78125
04;ZMB;2018-09-13 00:00:00;9.66;12794.66;366.34;34.92564284544412;37.923395445134574
04;ZMB;2018-09-14 00:00:00;19.58;25922.59;741.16;34.975700253656434;37.85291113381001
04;ZMB;2018-09-15 00:00:00;21.25;28161.22;809.92;34.77037238245753;38.113882352941175
04;ZMB;2018-09-16 00:00:00;0.03;43.2;1.54;28.051948051948052;51.333333333333336
04;ZMB;2018-09-21 00:00:00;8.75;11606.69;331.19;35.04541199915457;37.85028571428571
04;ZMB;2018-09-22 00:00:00;24.0;31627.63;897.43;35.24244787894321;37.392916666666665
04;ZMB;2018-09-23 00:00:00;6.0;7899.36;224.72;35.15201139195443;37.45333333333333
04;ZMB;2018-09-24 00:00:00;14.7;19455.61;560.1;34.73595786466702;38.102040816326536
04;ZMB;2018-09-25 00:00:00;1.82;2409.49;70.42;34.21598977563192;38.69230769230769
04;ZMB;2018-09-28 00:00:00;0.0;0.0;-2500.0;-0.0;-inf
04;ZMB;2018-10-13 00:00:00;23.7;34418.78;985.3;34.93228458337562;41.573839662447256
04;ZMB;2018-10-14 00:00:00;23.99;34882.54;1015.08;34.364325964456;42.312630262609424
04;ZMB;2018-10-15 00:00:00;9.99;14502.5;416.23;34.84251495567354;41.66466466466466
04;ZMB;2018-10-19 00:00:00;9.09;13240.11;383.04;34.565867794486216;42.13861386138614
04;ZMB;2018-10-20 00:00:00;24.0;34844.13;1002.59;34.75411683739115;41.77458333333333
04;ZMB;2018-10-21 00:00:00;6.46;9377.0;269.6;34.781157270029674;41.733746130030966
04;ZMB;2018-10-27 00:00:00;15.55;22617.67;658.75;34.3342239089184;42.363344051446944
04;ZMB;2018-10-28 00:00:00;9.85;14273.51;416.22;34.293186295709;42.255837563451784
04;ZMB;2018-10-29 00:00:00;8.97;12956.16;377.99;34.276462340273554;42.139353400222966
04;ZMB;2018-10-30 00:00:00;8.12;11773.86;339.49;34.68102153229845;41.80911330049262
04;ZMB;2018-10-31 00:00:00;24.01;34815.17;1006.71;34.58311728303086;41.92877967513536
04;ZMB;2018-11-01 00:00:00;0.33;466.13;15.1;30.86953642384106;45.75757575757576
04;ZMB;2018-11-03 00:00:00;15.86;23089.57;671.24;34.398382098802216;42.32282471626734
04;ZMB;2018-11-04 00:00:00;12.23;17703.94;511.25;34.628733496332515;41.80294358135732
04;ZMB;2018-11-06 00:00:00;9.86;14277.68;406.17;35.1519806977374;41.193711967545646
04;ZMB;2018-11-07 00:00:00;1.19;1711.73;45.77;37.39851431068385;38.46218487394958
04;ZMB;2018-11-10 00:00:00;22.98;33177.57;962.54;34.4687701290336;41.88598781549173
04;ZMB;2018-11-11 00:00:00;23.42;33844.47;984.34;34.382906312859376;42.02988898377455
04;ZMB;2018-11-12 00:00:00;1.98;2882.38;84.97;33.92232552665647;42.91414141414141
04;ZMB;2018-11-16 00:00:00;9.73;14124.82;416.39;33.92209226926679;42.794450154162384
04;ZMB;2018-11-17 00:00:00;23.37;33834.13;994.28;34.028774590658564;42.5451433461703
04;ZMB;2018-11-18 00:00:00;22.35;32422.35;944.19;34.33879833508086;42.245637583892616
04;ZMB;2018-11-19 00:00:00;1.7;2485.79;75.82;32.78541281983646;44.599999999999994
04;ZMB;2018-11-20 00:00:00;13.18;19016.15;570.12;33.35464463621694;43.256449165402124
04;ZMB;2018-11-21 00:00:00;14.98;21652.97;666.66;32.47977979779798;44.503337783711615
04;ZMB;2018-11-22 00:00:00;22.42;32346.16;993.77;32.548939895549275;44.32515611061552
04;ZMB;2018-11-23 00:00:00;24.01;34632.03;1044.36;33.16100769849477;43.496876301541015
04;ZMB;2018-11-24 00:00:00;16.54;23835.21;720.53;33.08010769849972;43.562877871825876
04;ZMB;2018-11-26 00:00:00;13.07;18994.03;589.39;32.22659020343067;45.09487375669472
04;ZMB;2018-11-27 00:00:00;12.18;17436.9;530.72;32.855177871570696;43.57307060755337
04;ZMB;2018-11-28 00:00:00;15.08;21858.25;661.68;33.03447285697014;43.87798408488063
04;ZMB;2018-11-29 00:00:00;5.77;8305.15;265.94;31.229412649469804;46.09012131715772
04;ZMB;2018-12-03 00:00:00;5.38;7891.23;243.4;32.4208299096138;45.24163568773234
04;ZMB;2018-12-04 00:00:00;17.65;25481.2;781.66;32.598828134994754;44.28668555240793
04;ZMB;2018-12-05 00:00:00;13.66;19709.83;604.62;32.59870662564917;44.26207906295754
04;ZMB;2018-12-06 00:00:00;14.31;20640.03;631.86;32.66551134745038;44.15513626834382
04;ZMB;2018-12-07 00:00:00;14.44;20777.59;625.26;33.23032018680229;43.3005540166205
04;ZMB;2018-12-08 00:00:00;24.0;34396.94;1026.99;33.49296487794429;42.79125
04;ZMB;2018-12-09 00:00:00;0.33;284.01;9.05;31.38232044198895;27.424242424242426
04;ZMB;2018-12-10 00:00:00;9.18;13366.06;395.4;33.80389479008599;43.0718954248366
04;ZMB;2018-12-11 00:00:00;11.34;16286.41;475.47;34.253286222053966;41.92857142857143
04;ZMB;2018-12-12 00:00:00;18.45;26501.82;764.63;34.65966545911094;41.44336043360434
04;ZMB;2018-12-13 00:00:00;14.26;20519.2;592.98;34.60352794360687;41.583450210378686
04;ZMB;2018-12-14 00:00:00;23.33;33511.05;966.89;34.65859611744873;41.44406343763395
04;ZMB;2018-12-15 00:00:00;14.41;20461.83;580.27;35.26260189222259;40.26856349757113
04;ZMB;2018-12-17 00:00:00;6.98;10245.54;298.36;34.339522724225766;42.74498567335243
04;ZMB;2018-12-18 00:00:00;12.86;18455.35;532.16;34.680077420324714;41.38102643856921
04;ZMB;2018-12-19 00:00:00;24.0;34377.68;990.68;34.70109419792466;41.27833333333333
04;ZMB;2018-12-20 00:00:00;23.67;33881.06;979.92;34.57533268021879;41.39923954372623
04;ZMB;2018-12-21 00:00:00;1.92;2554.49;71.08;35.93823860438942;37.020833333333336
04;ZMB;2019-01-14 00:00:00;14.88;21102.13;620.38;34.01484573970792;41.692204301075265
04;ZMB;2019-01-15 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-01-20 00:00:00;17.66;24932.12;720.24;34.616405642563585;40.7836919592299
04;ZMB;2019-01-21 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-02-28 00:00:00;17.74;25445.76;729.0;34.90502057613168;41.093573844419396
04;ZMB;2019-03-01 00:00:00;22.01;31508.72;898.62;35.06345284992544;40.827805542935025
04;ZMB;2019-03-02 00:00:00;23.78;33894.65;962.76;35.20571066517097;40.4861227922624
04;ZMB;2019-03-03 00:00:00;2.49;3389.01;97.76;34.666632569558104;39.261044176706825
04;ZMB;2019-03-04 00:00:00;8.66;12586.73;358.34;35.12510464921583;41.378752886836025
04;ZMB;2019-03-05 00:00:00;21.11;29773.89;826.7;36.01535018749244;39.161534817621984
04;ZMB;2019-03-06 00:00:00;19.55;27515.14;753.74;36.50481598429167;38.554475703324805
04;ZMB;2019-03-07 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-03-17 00:00:00;16.41;22626.38;644.83;35.088907153823484;39.294942108470444
04;ZMB;2019-03-18 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-03-19 00:00:00;7.47;10590.79;288.91;36.657748087639746;38.676037483266406
04;ZMB;2019-03-20 00:00:00;0.4;440.86;10.9;40.44587155963303;27.25
04;ZMB;2019-04-03 00:00:00;0.95;1530.2;41.82;36.590148254423724;44.02105263157895
04;ZMB;2019-04-04 00:00:00;20.09;27963.36;769.41;36.34389987132998;38.29815828770533
04;ZMB;2019-04-05 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-04-06 00:00:00;3.95;5540.5;149.31;37.10736052508204;37.8
04;ZMB;2019-04-07 00:00:00;0.02;22.07;0.25;88.28;12.5
04;ZMB;2019-04-08 00:00:00;6.7;9542.63;265.44;35.950233574442436;39.61791044776119
04;ZMB;2019-04-12 00:00:00;11.96;16992.87;462.04;36.77791966063544;38.63210702341137
04;ZMB;2019-04-13 00:00:00;24.25;33789.63;935.9;36.10388930441286;38.59381443298969
04;ZMB;2019-04-14 00:00:00;7.85;10807.33;302.22;35.759810733902455;38.49936305732484
04;ZMB;2019-04-29 00:00:00;4.69;6719.51;194.8;34.494404517453795;41.53518123667377
04;ZMB;2019-04-30 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-05-01 00:00:00;17.04;23903.56;701.46;34.076868246229296;41.16549295774648
04;ZMB;2019-05-02 00:00:00;7.48;10204.43;303.42;33.63136905938963;40.56417112299465
04;ZMB;2019-05-04 00:00:00;21.95;30651.49;886.95;34.55830655617566;40.40774487471526
04;ZMB;2019-05-05 00:00:00;6.12;8293.8;243.93;34.00073791661542;39.8578431372549
04;ZMB;2019-05-09 00:00:00;4.95;6833.98;218.83;31.229630306630714;44.20808080808081
04;ZMB;2019-05-10 00:00:00;22.43;31045.12;934.1;33.235328123327264;41.645118145341065
04;ZMB;2019-05-11 00:00:00;22.63;31265.94;921.01;33.94744899621068;40.6986301369863
04;ZMB;2019-05-12 00:00:00;2.5;3274.75;96.39;33.97395995435211;38.556
04;ZMB;2019-05-19 00:00:00;21.62;29647.07;874.65;33.89592408391928;40.45559666975023
04;ZMB;2019-05-20 00:00:00;17.09;23567.57;691.66;34.073923604082935;40.47162083089526
04;ZMB;2019-05-21 00:00:00;0.68;1114.14;32.98;33.78229229836265;48.49999999999999
04;ZMB;2019-05-22 00:00:00;23.53;32328.15;935.4;34.56077613855035;39.753506162345936
04;ZMB;2019-05-23 00:00:00;0.65;852.49;24.91;34.222802087515056;38.323076923076925
04;ZMB;2019-05-27 00:00:00;7.24;10127.3;290.7;34.83763329893361;40.151933701657455
04;ZMB;2019-05-28 00:00:00;18.59;26115.08;726.88;35.92763592339864;39.10059171597633
04;ZMB;2019-05-29 00:00:00;0.54;573.7;18.46;31.07800650054171;34.18518518518518
04;ZMB;2019-06-05 00:00:00;11.51;16187.89;452.12;35.804410333539764;39.28062554300608
04;ZMB;2019-06-06 00:00:00;4.03;5760.08;161.18;35.73694006700583;39.99503722084367
04;ZMB;2019-06-07 00:00:00;9.56;13529.73;389.34;34.75042379411312;40.72594142259414
04;ZMB;2019-06-08 00:00:00;24.0;33467.62;940.18;35.597034610393756;39.174166666666665
04;ZMB;2019-06-09 00:00:00;4.36;5894.85;165.88;35.53683385579938;38.04587155963302
04;ZMB;2019-06-15 00:00:00;7.51;10642.53;296.15;35.93628228938039;39.4340878828229
04;ZMB;2019-06-16 00:00:00;15.05;20776.52;587.43;35.368503481265854;39.03189368770764
04;ZMB;2019-06-20 00:00:00;4.22;5835.79;160.16;36.43725024975025;37.95260663507109
04;ZMB;2019-06-21 00:00:00;17.91;25281.2;661.83;38.19893326080715;36.95309882747069
04;ZMB;2019-06-22 00:00:00;15.43;21398.13;543.88;39.3434765021696;35.24821775761504
04;ZMB;2019-06-29 00:00:00;13.73;19294.78;473.86;40.71831342590638;34.512745812090316
04;ZMB;2019-06-30 00:00:00;13.67;18867.06;465.26;40.55164854060096;34.035113386978786
04;ZMB;2019-07-01 00:00:00;14.51;20486.52;496.18;41.28848401789673;34.195727084769125
04;ZMB;2019-07-02 00:00:00;15.92;22015.24;538.16;40.90835439274566;33.80402010050251
04;ZMB;2019-07-06 00:00:00;6.95;9797.91;254.78;38.45635450192323;36.658992805755396
04;ZMB;2019-07-07 00:00:00;12.69;17350.99;479.79;36.163717459721965;37.808510638297875
04;ZMB;2019-07-12 00:00:00;5.72;8061.57;221.36;36.41836826888326;38.6993006993007
04;ZMB;2019-07-13 00:00:00;22.68;31306.7;888.54;35.23386679271614;39.17724867724868
04;ZMB;2019-07-14 00:00:00;12.56;17135.8;492.02;34.82744603877891;39.173566878980886
04;ZMB;2019-07-20 00:00:00;14.59;20054.66;558.21;35.92673008366027;38.259766963673755
04;ZMB;2019-07-21 00:00:00;20.48;27944.87;788.92;35.42167773665264;38.521484375
04;ZMB;2019-07-22 00:00:00;1.16;1632.8;41.64;39.21229586935639;35.896551724137936
04;ZMB;2019-07-28 00:00:00;21.97;30252.56;864.68;34.987000971457654;39.35730541647701
04;ZMB;2019-07-29 00:00:00;12.19;16550.95;475.16;34.8323722535567;38.979491386382286
04;ZMB;2019-08-01 00:00:00;1.24;1711.35;49.06;34.88279657562168;39.56451612903226
04;ZMB;2019-08-02 00:00:00;19.55;26810.92;757.34;35.40143132542847;38.738618925831204
04;ZMB;2019-08-03 00:00:00;11.49;15809.64;440.64;35.87881263616558;38.349869451697124
04;ZMB;2019-08-04 00:00:00;3.52;5008.6;141.54;35.3864631906175;40.21022727272727
04;ZMB;2019-08-05 00:00:00;5.37;7189.26;199.91;35.96248311740283;37.22718808193668
04;ZMB;2019-08-10 00:00:00;9.87;13669.03;399.49;34.21620065583619;40.47517730496455
04;ZMB;2019-08-11 00:00:00;15.17;20486.77;599.66;34.16397625321015;39.52933421226104
04;ZMB;2019-08-12 00:00:00;10.67;14596.76;434.39;33.60289141094408;40.71134020618557
04;ZMB;2019-08-15 00:00:00;13.98;19178.39;557.58;34.3957638365795;39.88412017167382
04;ZMB;2019-08-16 00:00:00;3.92;5158.97;153.99;33.50198064809403;39.28316326530612
04;ZMB;2019-08-28 00:00:00;11.75;19091.96;532.97;35.82182862074788;45.359148936170214
04;ZMB;2019-08-29 00:00:00;3.72;6214.78;184.7;33.64796968056308;49.65053763440859
04;ZMB;2019-08-30 00:00:00;21.54;34831.09;1021.56;34.09598065703434;47.42618384401114
04;ZMB;2019-08-31 00:00:00;3.41;5305.01;156.72;33.85024247064829;45.95894428152492
04;ZMB;2019-09-04 00:00:00;17.72;28771.69;834.63;34.47238896277392;47.10101580135441
04;ZMB;2019-09-05 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-09-07 00:00:00;1.17;2115.39;63.25;33.444901185770746;54.05982905982906
04;ZMB;2019-09-08 00:00:00;24.0;38943.88;1145.61;33.9940119237786;47.73374999999999
04;ZMB;2019-09-09 00:00:00;0.84;1143.32;29.65;38.560539629005056;35.297619047619044
04;ZMB;2019-09-10 00:00:00;7.28;11909.93;351.48;33.88508592238534;48.28021978021978
04;ZMB;2019-09-11 00:00:00;0.01;15.09;0.5;30.18;50.0
04;ZMB;2019-09-14 00:00:00;21.58;35241.47;1033.12;34.11169080068144;47.87395736793327
04;ZMB;2019-09-15 00:00:00;2.69;4153.36;122.45;33.91882400979991;45.520446096654275
04;ZMB;2019-09-28 00:00:00;0.0;0.0;-1000.0;-0.0;-inf
04;ZMB;2019-09-29 00:00:00;19.58;31257.59;884.06;35.35686491867068;45.1511746680286
04;ZMB;2019-09-30 00:00:00;8.14;13130.17;381.36;34.42985630375498;46.85012285012285
04;ZMB;2019-10-02 00:00:00;4.71;7785.02;220.38;35.32543788002541;46.789808917197455
04;ZMB;2019-10-03 00:00:00;6.85;10794.34;304.43;35.4575436060835;44.44233576642336
04;ZMB;2019-10-06 00:00:00;9.13;14769.82;435.79;33.8920581013791;47.73165388828039
04;ZMB;2019-10-07 00:00:00;2.01;2985.46;90.98;32.81446471752033;45.26368159203981
04;ZMB;2019-10-10 00:00:00;8.8;14184.9;414.38;34.23162314783532;47.08863636363636
04;ZMB;2019-10-11 00:00:00;9.14;14453.63;417.18;34.64602809338894;45.643326039387304
04;ZMB;2019-10-14 00:00:00;10.04;16286.88;466.76;34.89347844716771;46.49003984063745
04;ZMB;2019-10-15 00:00:00;8.76;13813.27;394.82;34.9862468973203;45.07077625570776
04;ZMB;2019-10-18 00:00:00;17.02;27576.11;814.8;33.844023073146786;47.873090481786136
04;ZMB;2019-10-19 00:00:00;16.78;26682.27;782.88;34.08219650521153;46.655542312276516
04;ZMB;2019-10-21 00:00:00;6.94;11326.69;336.44;33.66630008322435;48.47838616714697
04;ZMB;2019-10-22 00:00:00;17.7;28140.94;823.84;34.15825888522043;46.54463276836159
04;ZMB;2019-10-26 00:00:00;21.25;35950.68;1030.62;34.88257553705537;48.49976470588235
04;ZMB;2019-10-27 00:00:00;2.62;3992.05;107.58;37.10773377951292;41.06106870229007
04;ZMB;2019-10-28 00:00:00;11.55;18837.59;-435.06;-43.29883234496391;-37.66753246753247
04;ZMB;2019-10-29 00:00:00;9.55;15062.76;464.04;32.4600465477114;48.590575916230364
04;ZMB;2019-11-01 00:00:00;2.5;4201.09;128.25;32.75703703703704;51.3
04;ZMB;2019-11-02 00:00:00;24.0;38273.76;1151.96;33.22490364248759;47.998333333333335
04;ZMB;2019-11-03 00:00:00;1.74;2552.14;75.64;33.74061343204654;43.47126436781609
04;ZMB;2019-11-10 00:00:00;22.94;36893.64;1129.56;32.661956868161056;49.23975588491717
04;ZMB;2019-11-11 00:00:00;9.75;15473.64;468.5;33.0280469583778;48.05128205128205
04;ZMB;2019-11-12 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-11-13 00:00:00;6.58;10745.51;326.18;32.94349745539273;49.57142857142857
04;ZMB;2019-11-14 00:00:00;24.0;38331.48;1171.64;32.7160902666348;48.818333333333335
04;ZMB;2019-11-15 00:00:00;19.63;31422.29;957.98;32.80056994926825;48.80183392766175
04;ZMB;2019-11-16 00:00:00;24.0;38425.11;1170.2;32.836361305759695;48.75833333333333
04;ZMB;2019-11-17 00:00:00;9.22;14575.23;440.92;33.056404789984576;47.82212581344902
04;ZMB;2019-11-20 00:00:00;9.4;15324.12;460.12;33.304616187081635;48.94893617021277
04;ZMB;2019-11-21 00:00:00;1.84;2786.3;77.23;36.077948983555615;41.97282608695652
04;ZMB;2019-11-22 00:00:00;18.68;30251.04;904.98;33.427302260823446;48.44646680942184
04;ZMB;2019-11-23 00:00:00;2.1;3156.49;84.47;37.36817805137919;40.22380952380952
04;ZMB;2019-11-25 00:00:00;13.65;21745.74;647.27;33.596088185764835;47.41904761904762
04;ZMB;2019-11-26 00:00:00;19.88;31466.48;939.14;33.505632812999124;47.24044265593562
04;ZMB;2019-11-27 00:00:00;8.28;12834.6;382.08;33.59139447236181;46.14492753623188
04;ZMB;2019-11-28 00:00:00;0.02;20.86;0.2;104.3;10.0
04;ZMB;2019-11-29 00:00:00;5.61;9116.9;276.1;33.020282506338276;49.21568627450981
04;ZMB;2019-11-30 00:00:00;23.38;36762.03;1099.88;33.42367349165363;47.04362703165099
04;ZMB;2019-12-01 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-12-02 00:00:00;8.73;14115.37;425.63;33.163475318938985;48.75486827033218
04;ZMB;2019-12-03 00:00:00;23.11;36627.84;1099.54;33.3119668224894;47.57853742968412
04;ZMB;2019-12-04 00:00:00;19.54;30759.52;926.62;33.19539832941227;47.42169907881269
04;ZMB;2019-12-05 00:00:00;6.9;11127.69;331.06;33.61230592641817;47.97971014492754
04;ZMB;2019-12-06 00:00:00;24.0;37932.56;1147.86;33.04632969177426;47.82749999999999
04;ZMB;2019-12-07 00:00:00;16.38;25662.02;782.34;32.801620778689575;47.761904761904766
04;ZMB;2019-12-09 00:00:00;9.22;14756.69;459.2;32.13564895470383;49.804772234273315
04;ZMB;2019-12-10 00:00:00;20.68;32434.34;1002.02;32.36895471148281;48.45357833655706
04;ZMB;2019-12-11 00:00:00;11.57;18203.78;568.52;32.01959473721241;49.137424373379424
04;ZMB;2019-12-12 00:00:00;12.99;20518.22;636.06;32.2583089645631;48.96535796766743
04;ZMB;2019-12-13 00:00:00;10.25;16286.4;511.84;31.819318537042825;49.935609756097556
04;ZMB;2019-12-14 00:00:00;12.75;19781.84;620.64;31.87329208558907;48.67764705882353
04;ZMB;2019-12-16 00:00:00;3.04;4915.68;153.1;32.107642064010456;50.36184210526316
04;ZMB;2019-12-17 00:00:00;0.0;0.0;0.0;;
04;ZMB;2019-12-18 00:00:00;6.06;9733.91;283.68;34.312993513818384;46.81188118811882
04;ZMB;2019-12-19 00:00:00;11.39;17867.22;522.08;34.22314587802636;45.836698858647935
04;ZMB;2019-12-20 00:00:00;18.67;28880.15;819.77;35.22957658855533;43.90840921264059
04;ZMB;2019-12-21 00:00:00;0.0;0.0;0.0;;
04;ZMB;2020-02-27 00:00:00;7.7;12904.98;304.73;42.34889902536671;39.57532467532468
04;ZMB;2020-02-28 00:00:00;10.86;16698.93;496.84;33.61027695032606;45.74953959484346
04;ZMB;2020-02-29 00:00:00;3.4;5194.0;149.87;34.656702475478745;44.07941176470589
04;ZMB;2020-03-02 00:00:00;8.6;13131.16;395.5;33.20141592920354;45.98837209302326
04;ZMB;2020-03-03 00:00:00;24.0;36541.75;1096.29;33.33219312408213;45.67875
04;ZMB;2020-03-04 00:00:00;3.11;4724.19;135.88;34.76736826611716;43.69131832797428
04;ZMB;2020-03-06 00:00:00;13.31;20378.65;621.64;32.78207644295734;46.70473328324568
04;ZMB;2020-03-07 00:00:00;16.82;25779.18;772.68;33.36333281565461;45.93816884661118
04;ZMB;2020-03-21 00:00:00;7.32;11212.32;336.22;33.34816489203497;45.93169398907104
04;ZMB;2020-03-22 00:00:00;23.4;35856.81;1101.79;32.54414180560724;47.085042735042734
04;ZMB;2020-03-23 00:00:00;0.0;0.0;0.0;;
04;ZMB;2020-03-24 00:00:00;10.93;16618.23;520.03;31.956290983212508;47.57822506861848
04;ZMB;2020-03-25 00:00:00;14.07;21437.44;672.96;31.855444602948165;47.82942430703625
04;ZMB;2020-03-26 00:00:00;24.0;36531.08;1197.92;30.495425404033657;49.913333333333334
04;ZMB;2020-03-27 00:00:00;12.64;19252.49;629.36;30.59058408542011;49.791139240506325
04;ZMB;2020-03-28 00:00:00;0.62;944.22;30.84;30.616731517509727;49.74193548387097
04;ZMB;2020-03-30 00:00:00;6.45;9800.98;307.79;31.843074823743457;47.71937984496124
04;ZMB;2020-03-31 00:00:00;22.18;33687.35;1062.99;31.691125974844542;47.92560865644725
04;ZMB;2020-04-01 00:00:00;18.53;28169.37;915.9;30.75594497215853;49.42795466810577
04;ZMB;2020-04-02 00:00:00;0.0;0.0;0.0;;
04;ZMB;2020-04-04 00:00:00;17.13;26007.46;883.27;29.444518663602295;51.56275539988325
04;ZMB;2020-04-05 00:00:00;3.9;5915.35;198.53;29.79574875333703;50.90512820512821
04;ZMB;2020-04-18 00:00:00;8.71;13105.2;437.94;29.924647211946844;50.28013777267508
04;ZMB;2020-04-19 00:00:00;9.77;14686.92;491.52;29.880615234375;50.309109518935514
